,edit_history_tweet_ids,id,text
82,['1623257133792784384'],1623257133792784384,i regret not suing that subway when they gave me hep-a and f.l.d 🤦‍♂️
83,['1623248758807965697'],1623248758807965697,"sevensisters subway exploiting the new joiners?
2 weeks unpaid training and offering only £.7 wage after training. hmrcgovuk please check if it true."
84,['1623245922904702978'],1623245922904702978,subway if left unsupervised this 4 month old will with no regrets 
85,['1623241595737833472'],1623241595737833472,"rt misterclem: je lance une bouteille à la mer….
twitter tu es capable du meilleur…. je suis à la recherche du making of du film subway d…"
86,['1623235634365341696'],1623235634365341696,subway now here's a substack i'd actually subscribe to
87,['1623235006129901572'],1623235006129901572,subway i want to get a footlong but i'm a broke 15 year old with no job. :pensive:
88,['1623234274693464064'],1623234274693464064,rt lloydlegalist: claustrophobic much? tokyo subway 
89,['1623226144941125632'],1623226144941125632,"don't retrieve anything from the tracks. if you drop it, don't risk it. ask staff for help.

subway glasgowsubway asksubway safetyfirst "
90,['1623222715820777472'],1623222715820777472,"福岡空港駅 福岡市営地下鉄　
飛行機は満員だたのよね　
でも地下鉄はガラガラでした　

福岡空港駅 駅 station 地下鉄 subway 福岡 "
91,['1623219021490552832'],1623219021490552832,subway answer?
92,['1623218656380432387'],1623218656380432387,subway 
93,['1623218162312306691'],1623218162312306691,skipthedishes subway how? your better than the existing support? should i just come to twitter for help instead of using the app? i'd like to know
94,['1623218017386594304'],1623218017386594304,"city breaker song music travel journey train subway bicycle city break citybreak nightlife tourism synthpop calcoboycs electronicmusic bandcamp youtube

"
95,['1623217902089388034'],1623217902089388034,"if you work at at 24/7 subway you have a lot of potential to make a lot of tips if you are nice to the drunks, faded and nocturnal people."
96,['1623217660270977024'],1623217660270977024,"efox29 subway we’re really disappointed to hear that, we’d love to help. please dm us with the order number and we will be happy to assist."
97,['1623217280309153794'],1623217280309153794,scam from subwayindia subway zomato zomatocare i ordered a turkey sandwich from subway bangalore store &amp; received a sandwich with no turkey meat inside it. i raised a complaint in zomato &amp; they clearly denied it saying it’s store fault. dk whom you ask 
98,['1623216821707964416'],1623216821707964416,"how long does it take for the subway / skipthedishes that is 2km away to make and deliver  a sandwhich at 1am on a tuesday? 1 hour.

trying to cancel order and an actual option skip the dishes support gave me - ""... we can cancel your order without a refund..""."
0,['1623216186400833537'],1623216186400833537,"a veces hago fotos

photo photography subway work  everydaypeople routine madrid

rusticphotos "
1,['1623215105969164288'],1623215105969164288,"office day means two things, foot long subway bacon and cheese, then korean rice box for lunch 😃😃😃"
2,['1623211580660801537'],1623211580660801537,matando a broca na subway aeroportosaoluis 
3,['1623210541941506056'],1623210541941506056,aldiusa berkots familydollar caseysgenstore circlekstores mcdonalds lovestravelstop subway dairyqueen arrrgh
4,['1623207440102686720'],1623207440102686720,aldiusa berkots familydollar caseysgenstore circlekstores mcdonalds lovestravelstop subway dairyqueen berkots lower your prices or your extortionist food-desert chain will die of natural causes.
5,['1623207090687729664'],1623207090687729664,"aldiusa berkots familydollar caseysgenstore circlekstores mcdonalds lovestravelstop subway dairyqueen all of berkots cashiers would be overjoyed to come work for you in a professional environment, aldiusa."
