,edit_history_tweet_ids,id,text
31,['1623428947123011584'],1623428947123011584,"📍alerte notre bot à trouvé:  jordan ajko 1 low x union sur vinted.

prix : 220.0 €
plus d'alertes via le bot ici :   
sneakers nike raffle dunk "
32,['1623428939820695554'],1623428939820695554,"📍alerte notre bot à trouvé: jordan 4 university blue sur vinted.

prix : 110.0 €
plus d'alertes via le bot ici :   
sneakers nike raffle dunk "
33,['1623428931889291264'],1623428931889291264,"📍alerte notre bot à trouvé: jordan sur vinted.

prix : 180.0 €
plus d'alertes via le bot ici :   
sneakers nike raffle dunk "
34,['1623428844844728322'],1623428844844728322,"techrecruiter35 nike looks like she works there - check out the hand held device for ordering drinks, etc."
35,['1623428838641512448'],1623428838641512448,"📍alerte notre bot à trouvé: dunk low taille 38 sur vinted.

prix : 90.0 €
plus d'alertes via le bot ici :   
sneakers nike raffle dunk "
36,['1623428832551374848'],1623428832551374848,"📍alerte notre bot à trouvé: nike blazer ‘77 jumbo sneakers sur vinted.

prix : 50.0 €
plus d'alertes via le bot ici :   
sneakers nike raffle dunk "
37,['1623428825341370368'],1623428825341370368,"📍alerte notre bot à trouvé: nike air force 1 wb sur vinted.

prix : 70.0 €
plus d'alertes via le bot ici :   
sneakers nike raffle dunk "
38,['1623428738636554240'],1623428738636554240," men's moschino logo leather billfold wallet black, black gbp149.00 shoes boots sneakers nike adidas dress jewelry perfume online_shopping uk_shopping shopping watch wine online_store atoz_online_store "
39,['1623428731976159232'],1623428731976159232,"📍alerte notre bot à trouvé: new balance 9060 sur vinted.

prix : 200.0 €
plus d'alertes via le bot ici :   
sneakers nike raffle dunk "
40,['1623428730206003202'],1623428730206003202, urban classics hoodie camo contrast raglan camouflage (tb164701059) gbp24.49 shoes boots sneakers nike adidas dress jewelry perfume online_shopping uk_shopping shopping watch wine online_store atoz_online_store 
41,['1623428724375924736'],1623428724375924736," men's ps paul smith 3 pack trunks - black/blue, black/blue gbp38.00 shoes boots sneakers nike adidas dress jewelry perfume online_shopping uk_shopping shopping watch wine online_store atoz_online_store "
42,['1623428723948281856'],1623428723948281856,"📍alerte notre bot à trouvé: new balance 9060 sur vinted.

prix : 235.0 €
plus d'alertes via le bot ici :   
sneakers nike raffle dunk "
43,['1623428716981547008'],1623428716981547008,"📍alerte notre bot à trouvé: new balance 990 sur vinted.

prix : 190.0 €
plus d'alertes via le bot ici :   
sneakers nike raffle dunk "
44,['1623428708894937088'],1623428708894937088,"📍alerte notre bot à trouvé: new balance 2002r blue navy sur vinted.

prix : 190.0 €
plus d'alertes via le bot ici :   
sneakers nike raffle dunk "
45,['1623428663793287170'],1623428663793287170,thereal_jmillz_ nikestore nike umichbball umichathletics awesome take on this. we need to see more navy!
46,['1623428562404491265'],1623428562404491265,rt mannysevendx: 3’s bhmkotd sneakerhead sneakerfiles solecollector airjordan shoegame igsneakerheads kicks kickscommunity kicks…
47,['1623428514853580800'],1623428514853580800,"zach edey’s been trying to get a new pair of size 20s from nike since winning the phil knight invitational. even asked the nike founder himself. 

edey won mvp there and is the npoy front-runner. 

“i just want shoes. maybe i need to average 30 and 15.” 

getzachhisshoes nike "
48,['1623428485682167808'],1623428485682167808," women's tommy hilfiger sport all over print leggings multi, multi gbp15.00 shoes boots sneakers nike adidas dress jewelry perfume online_shopping uk_shopping shopping watch wine online_store atoz_online_store "
49,['1623428477398441985'],1623428477398441985, urban classics flexfit athletic mesh gbp12.99 shoes boots sneakers nike adidas dress jewelry perfume online_shopping uk_shopping shopping watch wine online_store atoz_online_store 
50,['1623428470637207552'],1623428470637207552, urban classics tall tees shaped raglan long grey (tb966chablk) gbp7.99 shoes boots sneakers nike adidas dress jewelry perfume online_shopping uk_shopping shopping watch wine online_store atoz_online_store 
